pubDate,title,description,originallink,link
2025-11-25 09:31:00,‘폐업 후보’에서 ‘완판 공기업’으로…조폐공사 반전의 모든 것 [케...,세계 최고 기술이 아닐까 싶습니다.” 특히 이번 화폐 요판화 ‘맹호도’는 넷플릭스 화제작 ‘케이팝 데몬 헌터스’와 맞물려 큰 호응을 얻었다. 이들 요판화는 한정판·예약 판매로 진행되며 매번 ‘완판’에 가까운... ,https://magazine.hankyung.com/business/article/202511205043b,https://n.news.naver.com/mnews/article/050/0000098833?sid=101
2025-11-25 08:12:00,[패트롤] 고양시-양주시-양평군-파주시-포천시,"케이팝데몬헌터스 OST '소다팝(Soda Pop)' 등을 선보이며 대중음악을 색다르게 해석한다. 양주시 관계자는... 통해 K-음악, 나아가 K-문화 정수를 즐길 수 있길 바란다&quot;고 말했다. 한편 공연은 박물관 내 100석 규모 강당에서... ",https://www.ekn.kr/web/view.php?key=20251125026500923,https://www.ekn.kr/web/view.php?key=20251125026500923
2025-11-25 07:00:00,"위키드2·타임캡슐·화려한날들·태풍상사·모범택시3, 1위 [한눈에 보는...",◇ 음원=다비치 '타임캡슐'(지니뮤직 주간차트 2025년 11월 17~23일) 다비치의 컴백곡 '타임캡슐'이 18주 연속 1위를 지켜던 넷플릭스 오리지널 애니메이션 '케이팝 데몬 헌터스'(이하 '케데헌') OST '골든'을 꺾고... ,https://www.news1.kr/entertain/celebrity-topic/5986220,https://m.entertain.naver.com/article/421/0008622738
2025-11-25 06:51:00,"케데헌 '골든', '핫100' 2위 유지…OST는 '빌보드 200' 5위",글로벌 신드롬이 여전한 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스(K-Pop Demon Hunters·케데헌)' OST가 미국 팝 슈퍼스타 테일러 스위프트의 미국 빌보드 차트 장악에도 선방하며 호성적을 이어가고 있다. 24일... ,https://www.newsis.com/view/NISX20251125_0003415182,https://m.entertain.naver.com/article/003/0013619068
2025-11-25 04:31:00,해외에선 펄펄 나는 K팝 국내에서는 안 팔린다,"애니메이션 ‘케이팝 데몬 헌터스’ 같은 한·미 합작 K팝 프로젝트, 국내 K팝 기획사들의 해외 현지화 그룹들의 폭발적 인기와는 대조적인 상황이다. ‘K팝의 위기’라고 하기엔 섣부른 감이 없지 않지만 팬데믹 이후... ",https://www.hankookilbo.com/News/Read/A2025112417150005800?did=NA,https://n.news.naver.com/mnews/article/469/0000899330?sid=103
2025-11-25 00:54:00,AI가 실시간 영어 번역… 하루 600건 세계가 함께 읽는다,"글로벌 매체, 조선데일리 적극 활용 지난 3개월 동안 조선데일리에서 세계인이 가장 많이 본 기사는 K팝 애니메이션 ‘케이팝 데몬 헌터스(K-Pop Demon Hunters)’ 신드롬 비결을 정밀 분석한 &lt;“이대로 괜찮을까”... ",https://www.chosun.com/special/announcement/2025/11/25/F7LNOPECEJCARMSRV247KK767I/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003942976?sid=004
2025-11-25 00:44:00,해외 팬덤 먼저 잡아라… K팝 ‘마이너돌’의 생존법,"넷플릭스 애니메이션 ‘케이팝 데몬 헌터스(케데헌)’ 등의 성공으로 K컬처에 대한 관심이 세계로 퍼진 덕이다. 이들은 대개 출연료 없이 체재비만 받고 해외 투어를 다닌다. 대학 축제, 지역 페스티벌도 마다하지... ",https://www.chosun.com/national/national_general/2025/11/25/KUMLLABYGFBP7ENJTFEIXCDNWM/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,https://n.news.naver.com/mnews/article/023/0003942946?sid=102
2025-11-25 00:08:00,"자연도 소금빵 먹고 경복궁까지, 체이스 인피니티의 서울 여행은?","K-팝 러버, 한국에 오다 @chaseinfiniti 폴 토마스 앤더슨 감독의 영화 &lt;원 배틀 애프터 어나더&gt;의 주역이자... @chaseinfiniti @chaseinfiniti @chaseinfiniti @chaseinfiniti 이외에도 한강에서 먹는 한강 라면, &lt;케이팝 데몬 헌터스... ",https://www.marieclairekorea.com/celebrity/2025/11/chase-infiniti-seoul-trip/?utm_source=naver&utm_medium=partnership,https://www.marieclairekorea.com/celebrity/2025/11/chase-infiniti-seoul-trip/?utm_source=naver&utm_medium=partnership
2025-11-24 19:36:00,"관광공사, 외국인 관광객 타깃 ‘K-컬처 특화 상품’ 지원한다","선정된 상품에는 K-팝, K-뷰티 등 대표적인 K-컬처 상품부터, 이색적인 체험을 포함한 여행상품까지 다양하다. 최근 ‘케이팝데몬헌터스‘, ‘파묘’ 등으로 관심이 높아진 한국의 오컬트와 무속문화를 체험해 보는 이색... ",https://www.kbmaeil.com/article/20251122500076,https://www.kbmaeil.com/article/20251122500076
2025-11-24 18:42:00,"한국관광공사, K-컬처 특화 상품 15선 선정","선정된 상품에는 K-팝, K-뷰티 등 대표적인 K-컬처 상품부터, 이색적인 체험을 포함한 여행상품까지 다양하다. 그중에서도 최근 '케이팝데몬헌터스', '파묘' 등으로 관심이 높아진 한국의 오컬트와 무속문화를 체험해... ",https://www.gukjenews.com/news/articleView.html?idxno=3437047,https://www.gukjenews.com/news/articleView.html?idxno=3437047
2025-11-24 18:13:00,&quot;잘 가 2025&quot;… ‘갓’ 쓴 발레리노들 송년 무대,"갓을 쓰고 K팝 무대를 선보인 '케이팝 데몬 헌터스'의 사자보이즈보다 먼저 창작 발레 '갓'으로 화제 몰이한 윤별발레컴퍼니가 그 주인공. 엠넷 '스테이지 파이터'의 최종 선정 발레 무용수 강경호, 김유찬, 정성욱 그리고... ",http://www.fnnews.com/news/202511241812453248,https://n.news.naver.com/mnews/article/014/0005439139?sid=103
2025-11-24 17:33:00,"양주시립회암사지박물관, 크로스오버밴드 '도시' 특별공연 개최","이번 공연에서는 'L.G.F.F.(Let's Get That Funkin' Fish)', 'Evanescence' 등 도시 고유의 음색을 보여주는 곡과 함께 '신호등', '문어의 꿈' 케이팝데몬헌터스 OST '소다팝(Soda Pop)' 등을 선보이며 대중음악을 색다르게 해석한다.... ",http://www.enewstoday.co.kr/news/articleView.html?idxno=2359212,http://www.enewstoday.co.kr/news/articleView.html?idxno=2359212
2025-11-24 17:24:00,"[이슈ON] &quot;K치킨, 해외도 통했다&quot;...김치·비빔밥 제치고 1위","K-컬처 못지않게 세계에서 주목을 받는 것이 바로 K-푸드, 바로 한식입니다. 올 한 해 세계인 입맛을 사로잡은... 전 세계적으로 인기를 끌었던 골든의 주인공, 케이팝 데몬 헌터스의 이재도 제일 좋아하는 음식을 김치찌개로... ",https://www.ytn.co.kr/_ln/0103_202511241724504304,https://n.news.naver.com/mnews/article/052/0002277598?sid=102
2025-11-24 16:56:00,"양주시립회암사지박물관, JTBC 풍류대장 출연 크로스오버밴드 '도시'특...","이번 공연에서는 'L.G.F.F.(Let's Get That Funkin' Fish)', 'Evanescence' 등 도시 고유의 음색을 보여주는 곡과 함께 '신호등', '문어의 꿈' 케이팝데몬헌터스 OST '소다팝(Soda Pop)' 등을 선보이며 대중음악을 색다르게 해석한다.... ",https://www.fntoday.co.kr/news/articleView.html?idxno=369712,https://www.fntoday.co.kr/news/articleView.html?idxno=369712
2025-11-24 16:50:00,"50년지기들과 경주로, 하마터면 못 살 뻔 했던 것","'K팝데몬헌터스(케데헌)'의 인기도 편승했을 것 같았다. 가장 한국적인 것이 가장 세계적인 것으로 자리매김하는 중이다. K문화, K푸드가 이젠 외국인들에게 최고 인기다. 그래서 경주빵도 인기 절정에 올랐다고 한다. 1박... ",https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003185143&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002496068?sid=103
2025-11-24 16:44:00,[자막뉴스] 샤를리즈 테론이 왜 홍대에?…요즘 전 세계 핫플은 '한국',"K팝은 물론 넷플릭스 '오징어게임', '케이팝 데몬 헌터스' 등 한국을 배경으로 한 콘텐츠들이 인기를 모으면서 한국에 대한 관심도 커지고 있습니다. 여기에 안전한 치안, 편리한 교통 인프라, 스마트폰을 이용한 길... ",https://news.sbs.co.kr/news/endPage.do?news_id=N1008342680&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0001310547?sid=102
2025-11-24 15:49:00,"양주시립회암사지박물관, 크로스오버밴드 ‘도시’ 특별공연 개최","(Let’s Get That Funkin’ Fish)’, ‘Evanescence’ 등 도시 고유의 음색을 보여주는 곡과 함께 ‘신호등’, ‘문어의 꿈’ 케이팝데몬헌터스 OST ‘소다팝(Soda Pop)’ 등을 선보이며 대중음악을 색다르게 해석한다. 시... ",http://www.inews24.com/view/1910297,https://n.news.naver.com/mnews/article/031/0000983483?sid=102
2025-11-24 15:48:00,"양주시립회암사지박물관, JTBC 풍류대장 출연 '도시' 특별공연 개최","이번 공연에서는 'L.G.F.F.(Let's Get That Funkin' Fish)', 'Evanescence' 등 도시 고유의 음색을 보여주는 곡과 함께 '신호등', '문어의 꿈' 케이팝데몬헌터스 OST '소다팝(Soda Pop)' 등을 선보이며 대중음악을 색다르게... ",https://www.newspim.com/news/view/20251124000993,https://www.newspim.com/news/view/20251124000993
2025-11-24 14:54:00,"톰 크루즈→안야 테일러 조이·샤를리즈 테론, 서울에 뜬 할리우드 ★들...","K팝은 물론 '오징어게임', '케이팝 데몬 헌터스' 등 한국을 배경으로 한 콘텐츠들이 인기를 모으면서 한국에 대한 관심도 덩달아 높아진 것. 지난해 서울을 찾은 외국인 관광객 수는 1212만 명이었고, 올해는 1500만 명을... ",http://www.stoo.com/article.php?aid=103817454226,http://www.stoo.com/article.php?aid=103817454226
2025-11-24 14:23:00,[뉴스퀘어 2PM] &quot;계엄령 놀이&quot;...양양군 공무원의 '엽기적 갑질',K팝 데몬헌터스 열풍 덕분에 외국인 관광객들도 광장시장 꼭 들러보고 싶다. 그래서 거기서 김밥도 먹고 떡볶이도 먹고 한국 문화와 음식에 대한 관심이 높아져서 관광객들이 막 밀려오는 시점에 자꾸 잊을 만하면 다시금... ,https://www.ytn.co.kr/_ln/0103_202511241423071825,https://n.news.naver.com/mnews/article/052/0002277465?sid=102
2025-11-24 14:16:00,K발레의 세대 교체… 윤별발레 송년 무대 '블랙 앤 화이트',"갓을 쓰고 K팝 무대를 선보인 ‘케이팝 데몬 헌터스’의 사자보이즈보다 먼저 창작 발레 ‘갓’으로 화제 몰이한 윤별발레컴퍼니가 그 주인공. 엠넷 ‘스테이지 파이터’의 최종 선정 발레 무용수 강경호, 김유찬, 정성욱... ",http://www.fnnews.com/news/202511241007409996,https://n.news.naver.com/mnews/article/014/0005438939?sid=103
2025-11-24 14:14:00,"'케데헌', 영국은 NO 미국은 YES…아카데미 후보 자격 두고 엇갈린 희비...","넷플릭스 애니메이션 영화 ‘케이팝 데몬 헌터스’(이하 '케데헌')가 영국 아카데미 시상식(BAFTA)에서는 후보에서 제외됐지만, 미국 아카데미(오스카) 장편 애니메이션 부문에서는 정식 후보 자격을 확보하며... ",http://www.tvdaily.co.kr/read.php3?aid=17639610371769855008,http://www.tvdaily.co.kr/read.php3?aid=17639610371769855008
2025-11-24 14:09:00,[인&amp;아웃] 애니메이션의 대약진…팬덤의 시대,김종우 선임기자 = 넷플릭스의 애니메이션 &lt;케이팝 데몬 헌터스&gt;(케데헌)는 K-팝과 애니메이션을 결합한 실험적 성격이 강한 작품이다. 공개 직후 미국을 포함해 주요국에서 선풍을 일으켰다. 팬들은 캐릭터별... ,https://www.yna.co.kr/view/AKR20251124084700546?input=1195m,https://n.news.naver.com/mnews/article/001/0015759097?sid=102
2025-11-24 14:01:00,"코트라, 말레이시아서 한류박람회 연다…문가영·넥스지 등 홍보대사","케이팝데몬헌터스(케데헌), K-뷰티·푸드의 성공으로 대변되는 한류와 K-소비재가 글로벌사우스 전초기지인 말레이시아에서 선을 보인다. 수출박람회를 통해 K문화와 산업 수출의 활로가 더욱 넓어질 전망이다.... ",http://www.edaily.co.kr/news/newspath.asp?newsid=03243926642369000,https://n.news.naver.com/mnews/article/018/0006170481?sid=101
2025-11-24 13:57:00,"주민이 직접 만든 축제, '계백의 무기'가 궁금하다면",그들은 최근 세계적인 문화 이슈로 떠오른 'K팝 데몬헌터스(아래 케데헌)'를 충화 &lt;서동요&gt; 세트장의 옛 모습과 결합해보자는 아이디어를 냈다. 그 주제로 몇 달간 회의하며 토론하는 동안 주민들의 공감대를 얻기 힘들다는... ,https://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0003185419&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,https://n.news.naver.com/mnews/article/047/0002496023?sid=103
2025-11-24 13:10:00,[파워인터뷰 화제人] 길기연 서울관광재단 대표 “서울관광산업의 빠른...,"- K-팝 열풍에 이어서 올해 전세계를 휩쓴, 애니메이션이죠. 케이팝 데몬헌터스 등 K-콘텐츠 흥행에 한국과 서울에 대한 관심이 매우 큰 요즘인데요. 실제로 어떤 변화들이 생겨나고 있는지 궁금합니다. ▶ 서울관광재단... ",https://news.mtn.co.kr/news-detail/2025112411060559792,https://news.mtn.co.kr/news-detail/2025112411060559792
2025-11-24 11:19:00,'케데헌' 사자보이즈 이전에 이들이 있었다..'갓' 윤별발레 신작 '블랙 ...,갓을 쓰고 K팝 무대를 선보인 ‘케이팝 데몬 헌터스’의 사자보이즈보다 먼저 창작 발레 ‘갓’으로 화제 몰이한 윤별발레컴퍼니가 그 주인공. 엠넷 ‘스테이지 파이터’의 최종 선정 발레 무용수 3인 ‘섹시놀부’ 강경호... ,http://www.fnnews.com/news/202511211552122335,https://n.news.naver.com/mnews/article/014/0005438843?sid=103
2025-11-24 10:49:00,샤를리즈 테론이 왜 홍대에…서울 출몰한 할리우드 스타들,"'퍼스널 컬러 진단'은 자신의 피부톤과 어울리는 색상을 찾고, 이를 활용한 K-뷰티 스타일링을 경험할 수... K팝은 물론 넷플릭스 '오징어게임', '케이팝 데몬 헌터스' 등 한국을 배경으로 한 콘텐츠들이 인기를 모으면서... ",https://www.hankyung.com/article/2025112409537,https://n.news.naver.com/mnews/article/015/0005215108?sid=103
2025-11-24 10:48:00,"[유통24시] 롯데웰푸드, 컵밥 브랜드 '식사이론 진국' 론칭 外","또한 넷플릭스와의 콜라보로 새롭게 탄생한 '케이팝 데몬 헌터스 싱어롱 불꽃쇼'는 매일 밤 환상적인 연말... K-커넥트는 K-팝 아티스트, 인플루언서 등 국내외 영향력 있는 인물과 협업한 패션 의류·잡화부터 굿즈... ",https://news.dealsitetv.com/articles/161943,https://news.dealsitetv.com/articles/161943
2025-11-24 10:00:00,'환상의 겨울도시'로의 초대…내달 12일부터 서울윈터페스타,"빌리지'부터 '케이팝 데몬 헌터스'(케데헌) 열풍을 이어갈 K-컬쳐존까지, 대한민국 최대 겨울 축제... 광화문광장에서 펼쳐지는 'K-퍼포먼스 경연대회'가 대표적이다. 전통, 무용, K-팝 등 한국을 대표하는 퍼포먼스를... ",https://www.yna.co.kr/view/AKR20251123015400004?input=1195m,https://n.news.naver.com/mnews/article/001/0015758414?sid=103
2025-11-24 09:54:00,"&quot;'90년대 10대들의 승리' H.O.T.﻿, 팬 위한 특별 세트리스트로 감동 선...","특히 이번 공연은 넷플릭스 K팝 애니메이션 영화 '케이팝 데몬 헌터스'﻿의 감독 메기 강이 팬임을 밝히면서 해외에서도 더욱 큰 관심을 모으고 있다. 또한, 이번 '2025 한터 음악 페스티벌'에는 2AM, 틴탑, 마마무 솔라... ",https://www.fntoday.co.kr/news/articleView.html?idxno=369625,https://www.fntoday.co.kr/news/articleView.html?idxno=369625
2025-11-24 09:27:00,"'내년 30주년' H.O.T., 6년 만에 뭉쳤다 &quot;후배들과 한무대 뭉클&quot;",최근엔 글로벌 신드롬을 일으킨 넷플릭스 K-팝 애니메이션 영화 '케이팝 데몬 헌터스'(케데헌) 메기 강 감독이 팬이었다고 밝혀 화제가 되기도 했다. H.O.T.는 이번에 '클럽 H.O.T.'(H.O.T. 팬덤)를 위해 멤버들이 직접... ,https://www.newsis.com/view/NISX20251124_0003413708,https://m.entertain.naver.com/article/003/0013616899
2025-11-24 06:06:00,"韓 라면, K팝 붐 타고 글로벌 공략 가속화…농심·삼양, 공장 증설·신시...","농심은 &quot;글로벌 음식 문화의 창조자가 되고 싶다&quot;는 포부를 밝히며 애니메이션 영화 'K팝 데몬 헌터스'에 자사 제품이 등장하면서 새로운 주목을 받았다. 농심은 내년에 부산, 한국 최대 수출항에 신 브랜드 국수 공장을... ",https://www.g-enews.com/view.php?ud=2025112317482185140c8c1c064d_1,https://www.g-enews.com/view.php?ud=2025112317482185140c8c1c064d_1
2025-11-24 05:55:00,‘음저협 회장 출마’ 김형석 “밀실 운영 그만…해외 저작권료 온전히...,"위한 K-MLC(Korean Music Licensing Collective) 시스템 구축을 추진해 저작권 1조원 시대를 열 것”이라고 강조했다.... ‘케이팝 데몬 헌터스’가 크게 열어놨는데 이게 이벤트가 아니라 문화 현상, 기류로 오래오래 가기 위해, 좀... ",https://isplus.com/article/view/isp202511200057,https://m.entertain.naver.com/article/241/0003479597
2025-11-24 00:05:00,[한경에세이] 멈추지 않는 '케데헌' 돌풍 속에서,지난달 미국 최대 축제인 핼러윈 시즌에 ‘케이팝 데몬 헌터스’(케데헌) 코스튬 품절 대란이 일었다. K팝을 기반으로 한 애니메이션 영화인 케데헌은 넷플릭스 역대 최다 시청수 1위를 차지하는 등 신드롬을 일으켰다.... ,https://www.hankyung.com/article/2025112303721,https://n.news.naver.com/mnews/article/015/0005214967?sid=110
2025-11-24 00:02:00,[윤주혜의 C] DDP의 낮과 밤…서울 하늘 걷고 오색 빛깔 밤 누리다,“최근 케이(K)-팝 등 케이-콘텐츠 인기로 한국을 두세 번씩 찾는 외국 관광객이 많아졌어요. 이분들은... 외국인들이 케이팝데몬헌터스에서 접했을 일월오봉도와 단청을 몽환적으로 해석한 오색 빛깔... ,https://www.ajunews.com/view/20251121090319996,https://www.ajunews.com/view/20251121090319996
2025-11-23 23:43:00,"李대통령, 튀르키예 아나돌루통신 인터뷰…&quot;튀르키예, 한국의 전략적 동...","■ K-컬처…&quot;한국 외교 전략에서 어떻게 활용되는지&quot; 한편 최근 몇 년 동안 한국은 K-팝, 영화, 기술 등 강력한... 데몬 헌터스(KPop Demon Hunters)' 역시 우리가 추구하는 변화와 포용의 힘을 잘 보여주는 사례&quot;라며 &quot;저는 K... ",http://www.joseilbo.com/news/news_read.php?uid=557343&class=32&grp=,https://n.news.naver.com/mnews/article/123/0002372474?sid=100
2025-11-23 20:57:00,"李대통령, 순방 현지 인터뷰 &quot;튀르키예, 단순 생산기지 아닌 전략적 파...","-최근 몇 년 동안 한국은 K-팝, 영화, 기술 등 다양한 문화·기술 영역에서 활발히 활동하며, 강력한 ‘소프트... ‘케이팝 데몬 헌터스’ 역시 우리가 추구하는 변화와 포용의 힘을 잘 보여주는 사례입니다. 저는 K-콘텐츠가... ",https://www.sedaily.com/NewsView/2H0KF1MLA3,https://n.news.naver.com/mnews/article/011/0004559157?sid=100
2025-11-23 14:04:00,"수출 효자된 'K중고' 세제 지원받을 길 열리나…조세특례제한법, 국회 ...",특히 '케이팝 데몬 헌터스' 흥행으로 K컬처가 주목받는 상황에서 수출 확대에도 기여할 수 있다. K팝 스타의 포토카드나 전통 장식품 등 K컬처와 관련된 중고거래가 해외에서도 이미 뜨거운 관심을 받고 있다. 글로벌... ,https://www.etnews.com/20251121000217,https://n.news.naver.com/mnews/article/030/0003372999?sid=101
2025-11-23 14:01:00,“홀로 어둠을 밝히랴”..K-컬쳐 상품 무더기 선정,"K-팝 댄스 클래스 이 외에도 ▷[역사] 아픈 역사를 품은 철원 DMZ 투어 ▷[K-무비] K-무비 로드투어 - 케이팝 데몬 헌터스, ▷[K-팝] K-Pop 댄스 체험, ▷[K-푸드] 셰프와 함께 하는 강화도 푸드 도슨트 투어 ▷[K-푸드] 교촌치킨... ",https://biz.heraldcorp.com/article/10621719?ref=naver,https://n.news.naver.com/mnews/article/016/0002561669?sid=103
2025-11-23 13:48:00,"'24人 걸그룹 트리플에스 기획' 정병기, 감성·감응·감사의 감각",아이덴티티가 보이그룹 신의 게임 체인저가 될 수 있다는 확신을 갖고 있습니다.&quot; -현재 K-팝 업계에 대한 다양한 분석과 예상이 나옵니다. &quot;'넷플릭스 '케이팝 데몬 헌터스'가 한국 자본으로 만들어진 한국 콘텐츠가... ,https://www.newsis.com/view/NISX20251122_0003412928,https://m.entertain.naver.com/article/003/0013616168
2025-11-23 13:25:00,[단독] 뉴욕 정복한 K-뷰티… 포니의 '퍼펙트 글로우' 도전기 (인터뷰),"&quot; “박민영, 겪어보니 테토녀… 팀원 살뜰히 챙겨” K-팝, K-드라마, K-푸드에 이어 K-뷰티까지 세계가 메이드... 어떤 분은 넷플릭스 애니메이션 영화 '케이팝 데몬 헌터스'를 재미있게 봤다며 먼저 말을 걸어주기도 했어요.... ",https://www.hankookilbo.com/News/Read/A2025112115010004916?did=NA,https://m.entertain.naver.com/article/469/0000899030
2025-11-23 12:30:00,"눈 마주치고 인사하는 버추얼 아이돌…플레이브, ‘송출사고’ 딛고 고...",이는 최근 세계적으로 높은 인기를 누리고 있는 넷플릭스 ‘케이팝 데몬 헌터스’의 헌트릭스나 사자보이즈보다 무려 2년 빠른 행보입니다. 가요계에서는 타 아이돌 그룹보다 충성도 높은 팬덤의 힘이 이들 인기의 큰... ,https://www.ddaily.co.kr/page/view/2025112312023356252,https://n.news.naver.com/mnews/article/138/0002210371?sid=103
2025-11-23 11:00:00,"“K-푸드, 국가 전략 자산으로 키워야” [이코노 인터뷰]","‘K-푸드’ 미래, 아무도 모른다 함 교수는 “현재 K-푸드가 세계적으로 인기를 끌게 된 데는 ‘케이팝 데몬 헌터스’(케데헌)와 K-팝 등 K-콘텐츠의 힘이 컸다&quot;며 “K-푸드 열풍이 얼마나 이어질지는 ‘누구도 알 수... ",https://economist.co.kr/article/view/ecn202511200041,https://n.news.naver.com/mnews/article/243/0000088477?sid=101
2025-11-23 09:57:00,'케데헌' 오스카상 받을까… 장편 애니메이션 후보에,넷플릭스 애니메이션 '케이팝 데몬 헌터스(케데헌)'가 올해 미국 아카데미(오스카상) 후보 자격을 갖춘 작품으로 선정돼 수상의 영예를 안을지 관심이 모인다. 미 영화예술과학아카데미(AMPAS)는 지난 21일(현지시각)... ,https://www.moneys.co.kr/article/2025112309293659683,https://n.news.naver.com/mnews/article/417/0001114815?sid=104
